final score,7017232: I am a gamer.,7017233: How many days per week do you game?,7017234: How often do you game in a team?,7017235: List the top 5 games you play with the most frequent first.,7017236: Does your gaming make you a better team player? How?,CODE,Gamer Group
98,True,6,Half of the time,"Clone Hero,Minecraft,Final Fantasy XIV Online,Fallout,Battlefield","I think that gaming does make me a better team player. In order to accomplish certain tasks in online games, we need to communicate with one another to get stuff done. So whenever I'm playing **cooperative** games (which is often) I am practicing communication with others in order to be more effective at the game.",CLB-COP,High Frequency
98,True,6,Half of the time,"Clone Hero,Minecraft,Final Fantasy XIV Online,Fallout,Battlefield","I think that gaming does make me a better **team player**. In order to accomplish certain tasks in online games, we need to communicate with one another to get stuff done. So whenever I'm playing cooperative games (which is often) I am practicing communication with others in order to be more effective at the game.",INT-GRP,High Frequency
99,True,1,Some of the time,"BioShock,Civ 6,Far Cry 5,Mario Kart,Destiny 2","I used to game quite a bit more, not as much now. When I did game more, especially with people, we would have to work in a team to solve complicated puzzles or to fight particularly hard bosses (Destiny 2). This would require not only frequent but good communication for each person to do their part in completing the goal/stage. We also had to understand what each persons **abilities** were with their character, how that would be best put to use, each persons load-out for different types of bosses, etc. Mostly just avoiding poor planning so we could execute.",CLB-MNG,Low Frequency
99,True,1,Some of the time,"BioShock,Civ 6,Far Cry 5,Mario Kart,Destiny 2","I used to game quite a bit more, not as much now. When I did game more, especially with people, we would have to work in a team to solve complicated puzzles or to fight particularly hard bosses (Destiny 2). This would require not only frequent but good communication for each person to do their part in completing the goal/stage. We also had to understand what each persons abilities were with their character, how that would be best put to use, each persons load-out for different types of bosses, etc. Mostly just avoiding poor **planning** so we could execute.",PRO-STR,Low Frequency
99,True,1,Some of the time,"BioShock,Civ 6,Far Cry 5,Mario Kart,Destiny 2","I used to game quite a bit more, not as much now. When I did game more, especially with people, we would have to work in a team to solve complicated puzzles or to fight particularly hard bosses (Destiny 2). This would require not only frequent but good communication for each person to do their part in completing the **goal**/stage. We also had to understand what each persons abilities were with their character, how that would be best put to use, each persons load-out for different types of bosses, etc. Mostly just avoiding poor planning so we could execute.",PRO-GOL,Low Frequency
99,True,3,Never,"Cyberpunk 2077,Red Dead Redemption 2,Ghost Recon: Wildlands,Assasin's Creed Unity,Elden Ring","If gaming in a multiplayer game, then yes. Since it would force me to **cooperate** and **coordinate** with my teammates.",CLB-COP,Low Frequency
99,True,3,Never,"Cyberpunk 2077,Red Dead Redemption 2,Ghost Recon: Wildlands,Assasin's Creed Unity,Elden Ring","If gaming in a **multiplayer** game, then yes. Since it would force me to cooperate and coordinate with my teammates.",INT-GRP,Low Frequency
99,True,4,Some of the time,"Magic Arena,Darktide,Elden Ring,,","Yes, gaming makes me a better team player. Darktide is a coop shooter consisiting of 4 players in total **working together** to complete missions. **Sharing resources**, communicating and working toward a common goal all contribute toward a better score in the game.",CLB-COP,High Frequency
99,True,4,Some of the time,"Magic Arena,Darktide,Elden Ring,,","Yes, gaming makes me a better team player. Darktide is a coop shooter consisiting of 4 players in total working together to complete missions. Sharing resources, communicating and working toward a **common goal** all contribute toward a better score in the game.",PRO-GOL,High Frequency
99,True,4,Some of the time,"Magic Arena,Darktide,Elden Ring,,","Yes, gaming makes me a better **team player**. Darktide is a coop shooter consisiting of 4 players in total working together to complete missions. Sharing resources, communicating and working toward a common goal all contribute toward a better score in the game.",INT-GRP,High Frequency
99,True,2,Always,"Elden Ring,Escape from Tarkov,NBA 2k,Cyberpunk,Resident Evil",I guess so. Fun **bonding** time,CLB-CMR,Low Frequency
99,True,0,Most of the time,"BattleField 1,Hell Let Loose,Bonelab VR,It Takes Two,Forza Horizon 4","Yes, over the years I believe it has helped me to identify situations in which a team member is more knowledgeable and or can handle the issue more effectively. I think that being able to recognize these situations is crucial for the long term success of a team as it allows for everyone to play off of each others **strengths**.",CLB-MNG,Low Frequency
100,True,7,Half of the time,"Satisfactory,Escape From Tarkov,Ready Or Not ,Helldivers,Dungeonborne",I believe it has a little. although I am not sure how much sense I have not had much team work in the past but it has gone well. gaming has seamed to help me **plan** out what we are going to do/what i should do to help. ,PRO-STR,High Frequency
100,True,7,Half of the time,"Satisfactory,Escape From Tarkov,Ready Or Not ,Helldivers,Dungeonborne",I believe it has a little. although I am not sure how much sense I have not had much team work in the past but it has gone well. gaming has seamed to **help** me plan out what we are going to do/what i should do to **help**. ,INT-OTH,High Frequency
100,True,4,Some of the time,"Elder Scrolls Online,Baldur's Gate 3,Diablo,Divinity II,Mario Kart 8",Gaming has definitely made me a better team player. It has taught me to be patient with others who may need time figuring out a game mechanic. It has also humbled me and helped me grow by giving me the opportunity to play with other gamers who's **skills** far exceed mine!,CLB-MNG,High Frequency
100,True,4,Some of the time,"Elder Scrolls Online,Baldur's Gate 3,Diablo,Divinity II,Mario Kart 8",Gaming has definitely made me a better **team player**. It has taught me to be patient with others who may need time figuring out a game mechanic. It has also humbled me and helped me grow by giving me the opportunity to play with other gamers who's skills far exceed mine!,INT-GRP,High Frequency
100,True,4,Some of the time,"Elder Scrolls Online,Baldur's Gate 3,Diablo,Divinity II,Mario Kart 8",Gaming has definitely made me a better team player. It has taught me to be **patient** with others who may need time figuring out a game mechanic. It has also humbled me and helped me grow by giving me the opportunity to play with other gamers who's skills far exceed mine!,INT-PAT,High Frequency
100,True,4,Half of the time,"overwatch 2,league of legends,baulders gate 3,Call of duty,tekken 8",yes it does because communication is key in online games so having to communicate through text/voice is essential and makes me a better **team player** because we are working on a project with at least 1 person who will not be attending class in person so text/voice communication is essential so that everyone is in the loop.,INT-GRP,High Frequency
100,True,5,Some of the time,"Destiny 2,Call of Duty,RuneScape,Rainbow Six: Siege,Valorant","I would like to say yes, but I do not think it does because I haven't often had people I consistently play with. However, the time I did play with the same people/person consistently, it was more enjoyable and we were more successful. I suppose that even though I do not have a ton of experience playing games with a team, I can see the benefits of it and how working on a project in a team could share the same possible benefits and detriments.",UNCODED,High Frequency
101,True,4,Half of the time,"Arma Reforfger,DayZ,Hell Let Loose,Medieval Dynasty,Dwarf Fortress","Yes. I think a large portion of the games that I play practically require communication and **coordination** with others to be successful, so I would say multiplayer gaming has enhanced my teamwork/leadership skills over the course of my life.

DayZ, which can be a very lonely game in most cases, is often played in role-playing servers. Since the game is only a sandbox, the mission and situation is player-defined, and usually involves being a part of a discord server where zones, factions, and rules are defined. This game can involve days or week long battles, where you are communicating with a team in-game or over a notional radio discord channel, gathering resources, building defenses, and planning attacks.

Games like Hell Let Loose and Arma Reforger are military simulation games, often where there are two sides competing to occupy and control cities, set up communications, set up supply routes, and **coordinate** attacks to win the game. Much more team-oriented than Call of Duty, these games have unit structure with chain-of-command and unit leaders, and practically require a microphone to be successful. Almost all roles in these games are played by a real human, and they must communicate with their squads and platoons to achieve tasks given by unit leaders.",CLB-COP,High Frequency
101,True,4,Half of the time,"Arma Reforfger,DayZ,Hell Let Loose,Medieval Dynasty,Dwarf Fortress","Yes. I think a large portion of the games that I play practically require communication and coordination with others to be successful, so I would say multiplayer gaming has enhanced my teamwork/leadership **skills** over the course of my life.

DayZ, which can be a very lonely game in most cases, is often played in **role**-playing servers. Since the game is only a sandbox, the mission and situation is player-defined, and usually involves being a part of a discord server where zones, factions, and rules are defined. This game can involve days or week long battles, where you are communicating with a team in-game or over a notional radio discord channel, gathering resources, building defenses, and planning attacks.

Games like Hell Let Loose and Arma Reforger are military simulation games, often where there are two sides competing to occupy and control cities, set up communications, set up supply routes, and coordinate attacks to win the game. Much more team-oriented than Call of Duty, these games have unit structure with chain-of-command and unit leaders, and practically require a microphone to be successful. Almost all roles in these games are played by a real human, and they must communicate with their squads and platoons to achieve tasks given by unit leaders.",CLB-MNG,High Frequency
101,True,4,Half of the time,"Arma Reforfger,DayZ,Hell Let Loose,Medieval Dynasty,Dwarf Fortress","Yes. I think a large portion of the games that I play practically require communication and coordination with others to be successful, so I would say multiplayer gaming has enhanced my teamwork/leadership skills over the course of my life.

DayZ, which can be a very lonely game in most cases, is often played in role-playing servers. Since the game is only a sandbox, the mission and situation is player-defined, and usually involves being a part of a discord server where zones, factions, and rules are defined. This game can involve days or week long battles, where you are communicating with a team in-game or over a notional radio discord channel, gathering resources, building defenses, and **planning** attacks.

Games like Hell Let Loose and Arma Reforger are military simulation games, often where there are two sides competing to occupy and control cities, set up communications, set up supply routes, and coordinate attacks to win the game. Much more team-oriented than Call of Duty, these games have unit structure with chain-of-command and unit leaders, and practically require a microphone to be successful. Almost all roles in these games are played by a real human, and they must communicate with their squads and platoons to achieve tasks given by unit leaders.",PRO-STR,High Frequency
101,True,4,Half of the time,"Arma Reforfger,DayZ,Hell Let Loose,Medieval Dynasty,Dwarf Fortress","Yes. I think a large portion of the games that I play practically require communication and coordination with others to be successful, so I would say multiplayer gaming has enhanced my teamwork/leadership skills over the course of my life.

DayZ, which can be a very lonely game in most cases, is often played in role-playing servers. Since the game is only a sandbox, the **mission** and situation is player-defined, and usually involves being a part of a discord server where zones, factions, and rules are defined. This game can involve days or week long battles, where you are communicating with a team in-game or over a notional radio discord channel, gathering resources, building defenses, and planning attacks.

Games like Hell Let Loose and Arma Reforger are military simulation games, often where there are two sides competing to occupy and control cities, set up communications, set up supply routes, and coordinate attacks to win the game. Much more team-oriented than Call of Duty, these games have unit structure with chain-of-command and unit leaders, and practically require a microphone to be successful. Almost all roles in these games are played by a real human, and they must communicate with their squads and platoons to achieve tasks given by unit leaders.",PRO-GOL,High Frequency
101,True,4,Half of the time,"Arma Reforfger,DayZ,Hell Let Loose,Medieval Dynasty,Dwarf Fortress","Yes. I think a large portion of the games that I play practically require communication and coordination with others to be successful, so I would say **multiplayer** gaming has enhanced my **teamwork**/leadership skills over the course of my life.

DayZ, which can be a very lonely game in most cases, is often played in role-playing servers. Since the game is only a sandbox, the mission and situation is player-defined, and usually involves being a part of a discord server where zones, factions, and rules are defined. This game can involve days or week long battles, where you are communicating with a team in-game or over a notional radio discord channel, gathering resources, building defenses, and planning attacks.

Games like Hell Let Loose and Arma Reforger are military simulation games, often where there are two sides competing to occupy and control cities, set up communications, set up supply routes, and coordinate attacks to win the game. Much more team-oriented than Call of Duty, these games have unit structure with chain-of-command and unit leaders, and practically require a microphone to be successful. Almost all roles in these games are played by a real human, and they must communicate with their squads and platoons to achieve tasks given by unit leaders.",INT-GRP,High Frequency
101,True,4,Half of the time,"Arma Reforfger,DayZ,Hell Let Loose,Medieval Dynasty,Dwarf Fortress","Yes. I think a large portion of the games that I play practically require communication and coordination with others to be successful, so I would say multiplayer gaming has enhanced my teamwork/leadership skills over the course of my life.

DayZ, which can be a very lonely game in most cases, is often played in role-playing servers. Since the game is only a sandbox, the mission and situation is player-defined, and usually involves being a part of a discord server where zones, factions, and rules are defined. This game can involve days or week long battles, where you are communicating with a team in-game or over a notional radio discord channel, gathering resources, building defenses, and planning attacks.

Games like Hell Let Loose and Arma Reforger are military simulation games, often where there are two sides competing to occupy and **control** cities, set up communications, set up supply routes, and coordinate attacks to win the game. Much more team-oriented than Call of Duty, these games have unit structure with chain-of-command and unit leaders, and practically require a microphone to be successful. Almost all roles in these games are played by a real human, and they must communicate with their squads and platoons to achieve tasks given by unit leaders.",CTR-DCT,High Frequency
101,True,1,Some of the time,"Chants of Sennar ,A Little to the Left,Minecraft,Rainbow Six Siege,Little Nightmares","Kind of, I choose to do more puzzle based games which improves on my problem solving **skills**. However, I do feel like my teamwork **skills** and communication could be better.",CLB-MNG,Low Frequency
101,True,1,Some of the time,"Chants of Sennar ,A Little to the Left,Minecraft,Rainbow Six Siege,Little Nightmares","Kind of, I choose to do more puzzle based games which improves on my problem solving skills. However, I do feel like my **teamwork** skills and communication could be better.",INT-GRP,Low Frequency
