final score,gamer?,game days / week,team frequency,top 5 games,games essay,CODE,Gamer Group
100,True,7.0,Some of the time,"Wild Rift,Pokemon Unite,Elden Ring,Tekken 7,Destiny 2","Gaming makes me a better team player when I have a consistent, and communicative, team. I often play solo, as finding a team can be quite difficult due to God-complexes and ill-mannered individuals. If a team contains someone who works independently, unwilling to communicate in the functionality of the unit, morale falls and the unit breaks. 

When everyone is willing to communicate, and is ready to learn, while all are deemed equal, that is where the magic happens. It is within this space that I thrive, not only as a gamer, but as a team player. I actively hope and pursue a team that can reach that potential.

I feel gaming makes me a better team player due to my aspirations of wanting to see my team improve and succeed. Often, in team style games, I find myself playing the **support** role. A role that requires a mutual trust of both parties to fully be successful. When I have the right team, I find myself researching game tactics more often than if I were playing solo. I also find myself asking questions more frequently to instigate the sharing of insights and ideas within the team.  I also try to have one on one time with each member to get to know them better. There may not be an ""I"" in ""TEAM,"" but there is an ""I"" in ""Individual"" and you cannot create a team without a collection of individuals. Nor can you have a team if one of the individuals decides to not show up. I find it important to know all the individuals of my team well enough to know when they need **help**. This way the rest of the team can **help** with lightening their load if needed. 

 

I could write forever about teamwork, so I will stop here before I create a novel.

 ",INT-OTH,High Frequency
100,True,7.0,Some of the time,"Wild Rift,Pokemon Unite,Elden Ring,Tekken 7,Destiny 2","Gaming makes me a better team player when I have a consistent, and communicative, team. I often play solo, as finding a team can be quite difficult due to God-complexes and ill-mannered individuals. If a team contains someone who works independently, unwilling to communicate in the functionality of the unit, **morale** falls and the unit breaks. 

When everyone is willing to communicate, and is ready to learn, while all are deemed equal, that is where the magic happens. It is within this space that I thrive, not only as a gamer, but as a team player. I actively hope and pursue a team that can reach that potential.

I feel gaming makes me a better team player due to my aspirations of wanting to see my team improve and succeed. Often, in team style games, I find myself playing the support role. A role that requires a mutual trust of both parties to fully be successful. When I have the right team, I find myself researching game tactics more often than if I were playing solo. I also find myself asking questions more frequently to instigate the sharing of insights and ideas within the team.  I also try to have one on one time with each member to get to know them better. There may not be an ""I"" in ""TEAM,"" but there is an ""I"" in ""Individual"" and you cannot create a team without a collection of individuals. Nor can you have a team if one of the individuals decides to not show up. I find it important to know all the individuals of my team well enough to know when they need help. This way the rest of the team can help with lightening their load if needed. 

 

I could write forever about teamwork, so I will stop here before I create a novel.

 ",INT-ENC,High Frequency
100,True,7.0,Some of the time,"Wild Rift,Pokemon Unite,Elden Ring,Tekken 7,Destiny 2","Gaming makes me a better team player when I have a consistent, and communicative, team. I often play **solo**, as finding a team can be quite difficult due to God-complexes and ill-mannered individuals. If a team contains someone who works independently, unwilling to communicate in the functionality of the unit, morale falls and the unit breaks. 

When everyone is willing to communicate, and is ready to learn, while all are deemed equal, that is where the magic happens. It is within this space that I thrive, not only as a gamer, but as a team player. I actively hope and pursue a team that can reach that potential.

I feel gaming makes me a better team player due to my aspirations of wanting to see my team improve and succeed. Often, in team style games, I find myself playing the support role. A role that requires a mutual trust of both parties to fully be successful. When I have the right team, I find myself researching game tactics more often than if I were playing **solo**. I also find myself asking questions more frequently to instigate the sharing of insights and ideas within the team.  I also try to have one on one time with each member to get to know them better. There may not be an ""I"" in ""TEAM,"" but there is an ""I"" in ""Individual"" and you cannot create a team without a collection of individuals. Nor can you have a team if one of the individuals decides to not show up. I find it important to know all the individuals of my team well enough to know when they need help. This way the rest of the team can help with lightening their load if needed. 

 

I could write forever about teamwork, so I will stop here before I create a novel.

 ",DEF-SLO,High Frequency
100,True,7.0,Most of the time,"Factorio,League of Legends,GTFO,,","Yes. In League there is absolutely no way to win without playing around and with your teammates. Frequently the best play is to support one of your teammates rather than trying to do something yourself. As much as it emphasizes being a **team player**, it also emphasizes that having a single person not trying to win can ruin it for the entire team.",INT-GRP,High Frequency
100,True,7.0,Most of the time,"Factorio,League of Legends,GTFO,,","Yes. In League there is absolutely no way to win without playing around and with your teammates. Frequently the best play is to **support** one of your teammates rather than trying to do something yourself. As much as it emphasizes being a team player, it also emphasizes that having a single person not trying to win can ruin it for the entire team.",INT-OTH,High Frequency
100,True,3.0,Most of the time,"League of Legends,Minecraft,Pokemon,Portal,Smash Bros",I think gaming does make me a better team player. It makes me better at quick communication and thinking on my feet and under **pressure**.,COM-PSR,Low Frequency
100,True,3.0,Most of the time,"League of Legends,Minecraft,Pokemon,Portal,Smash Bros",I think gaming does make me a better team player. It makes me better at **quick** communication and thinking on my feet and under pressure.,COM-EFF,Low Frequency
100,True,3.0,Most of the time,"League of Legends,Minecraft,Pokemon,Portal,Smash Bros",I think gaming does make me a better **team player**. It makes me better at quick communication and thinking on my feet and under pressure.,INT-GRP,Low Frequency
100,True,7.0,Some of the time,"Cities Skylines,Destiny 2,Terraria,Minecraft,Mario Kart",Gaming has helped teach me how to **effectively communicate** and coordinate as a team to accomplish a shared goal,COM-EFF,High Frequency
100,True,7.0,Some of the time,"Cities Skylines,Destiny 2,Terraria,Minecraft,Mario Kart",Gaming has helped teach me how to effectively communicate and **coordinate** as a team to accomplish a shared goal,CLB-COP,High Frequency
100,True,7.0,Some of the time,"Cities Skylines,Destiny 2,Terraria,Minecraft,Mario Kart",Gaming has helped teach me how to effectively communicate and coordinate as a team to accomplish a **shared goal**,PRO-GOL,High Frequency
101,True,3.0,Half of the time,"Terraria,Minecraft,Tabletop Simulator,Risk of Rain 2,Warframe","In Minecraft I have worked with other people on projects that required a fair amount of collaboration. These sometimes required particular tasks to be delegated. For instance, one person might work on a farm to obtain a food item or other resource, while another built tools like pickaxes needed for more **efficient** construction.

Alternatively, if multiple people worked on one area, then details would need to be shared on that particular project. For instance, I had to show the area that needed to be dug out for an underground farm to other people who assisted in the excavation, and we then discussed and attempted possible methods of digging more **quickly**.

These collaboration skills that I partly developed from doing these types of projects in Minecraft have come in very handy when working with others on software projects. During the VR Challenge a few months ago, I approached the task not unlike I would a collaborative Minecraft project, and my team ended up winning first place.",COM-EFF,Low Frequency
101,True,3.0,Half of the time,"Terraria,Minecraft,Tabletop Simulator,Risk of Rain 2,Warframe","In Minecraft I have worked with other people on projects that required a fair amount of **collaboration**. These sometimes required particular tasks to be delegated. For instance, one person might work on a farm to obtain a food item or other resource, while another built tools like pickaxes needed for more efficient construction.

Alternatively, if multiple people worked on one area, then details would need to be shared on that particular project. For instance, I had to show the area that needed to be dug out for an underground farm to other people who assisted in the excavation, and we then discussed and attempted possible methods of digging more quickly.

These **collaboration** skills that I partly developed from doing these types of projects in Minecraft have come in very handy when working with others on software projects. During the VR Challenge a few months ago, I approached the task not unlike I would a **collaborative** Minecraft project, and my team ended up winning first place.",CLB-COP,Low Frequency
101,True,3.0,Half of the time,"Terraria,Minecraft,Tabletop Simulator,Risk of Rain 2,Warframe","In Minecraft I have worked with other people on projects that required a fair amount of collaboration. These sometimes required particular tasks to be delegated. For instance, one person might work on a farm to obtain a food item or other resource, while another built tools like pickaxes needed for more efficient construction.

Alternatively, if multiple people worked on one area, then details would need to be shared on that particular project. For instance, I had to show the area that needed to be dug out for an underground farm to other people who assisted in the excavation, and we then discussed and attempted possible methods of digging more quickly.

These collaboration **skills** that I partly developed from doing these types of projects in Minecraft have come in very handy when working with others on software projects. During the VR Challenge a few months ago, I approached the task not unlike I would a collaborative Minecraft project, and my team ended up winning first place.",CLB-MNG,Low Frequency
101,True,2.0,Half of the time,"grounded ,stardew valley,overwatch,minecraft,baldur's gate","gaming can make you a better team player if you play team games where you have to actually work with and support your teammates, conflicts in games for decisions can give you some **skills** needed for conflict mediation in the future. However, games that encourage solo play even in multiplayer environments where team based play is less important than individual performance can encourage lone wolf behavior that can influence worse team behavior.",CLB-MNG,Low Frequency
101,True,2.0,Half of the time,"grounded ,stardew valley,overwatch,minecraft,baldur's gate","gaming can make you a better **team player** if you play team games where you have to actually work with and support your teammates, conflicts in games for decisions can give you some skills needed for conflict mediation in the future. However, games that encourage solo play even in **multiplayer** environments where team based play is less important than individual performance can encourage lone wolf behavior that can influence worse team behavior.",INT-GRP,Low Frequency
101,True,2.0,Half of the time,"grounded ,stardew valley,overwatch,minecraft,baldur's gate","gaming can make you a better team player if you play team games where you have to actually work with and **support** your teammates, conflicts in games for decisions can give you some skills needed for conflict mediation in the future. However, games that encourage solo play even in multiplayer environments where team based play is less important than individual performance can encourage lone wolf behavior that can influence worse team behavior.",INT-OTH,Low Frequency
101,True,2.0,Half of the time,"grounded ,stardew valley,overwatch,minecraft,baldur's gate","gaming can make you a better team player if you play team games where you have to actually work with and support your teammates, conflicts in games for decisions can give you some skills needed for conflict mediation in the future. However, games that **encourage** solo play even in multiplayer environments where team based play is less important than individual performance can **encourage** lone wolf behavior that can influence worse team behavior.",INT-ENC,Low Frequency
101,True,2.0,Half of the time,"grounded ,stardew valley,overwatch,minecraft,baldur's gate","gaming can make you a better team player if you play team games where you have to actually work with and support your teammates, conflicts in games for decisions can give you some skills needed for conflict mediation in the future. However, games that encourage **solo** play even in multiplayer environments where team based play is less important than individual performance can encourage lone wolf behavior that can influence worse team behavior.",DEF-SLO,Low Frequency
101,True,2.0,Half of the time,"grounded ,stardew valley,overwatch,minecraft,baldur's gate","gaming can make you a better team player if you play team games where you have to actually work with and support your teammates, conflicts in games for decisions can give you some skills needed for conflict mediation in the future. However, games that encourage solo play even in multiplayer environments where team based play is less important than individual performance can encourage **lone wolf** behavior that can influence worse team behavior.",CTR-LWF,Low Frequency
